EntrezA	EntrezB	num_dbs	dbs
6908	5451	2	dip,pid2
6908	6872	2	dip,pid2
7027	1870	2	dip,pid2
7027	1871	2	dip,pid2
7027	1874	2	dip,pid2
7027	1875	2	dip,pid2
7027	1876	2	dip,pid2
7027	4149	2	dip,pid2
7027	5933	2	dip,pid2
7029	1870	2	dip,pid2
7029	1874	2	dip,pid2
7029	5933	2	dip,pid2
1874	5933	2	dip,pid2
1874	5934	2	dip,pid2
5933	5934	2	dip,pid2
3592	10148	2	dip,pid2
3592	3593	2	dip,pid2
3592	3594	2	dip,pid2
3592	3595	2	dip,pid2
10148	246778	2	dip,pid2
1942	2043	2	dip,pid2
2043	1943	2	dip,pid2
2043	1946	2	dip,pid2
1946	2042	2	dip,pid2
2064	2065	2	dip,pid2
2064	2066	2	dip,pid2
2065	3084	2	dip,pid2
9146	7251	2	dip,pid2
4233	3082	2	dip,pid2
6464	3480	2	dip,pid2
6464	3643	2	dip,pid2
6464	5594	2	dip,pid2
10919	2908	2	dip,pid2
5610	8575	2	dip,pid2
1973	1981	2	dip,pid2
1973	27250	2	dip,pid2
1981	1977	2	dip,pid2
1977	1978	2	dip,pid2
7046	2280	2	dip,pid2
2033	2099	2	dip,pid2
2033	2625	2	dip,pid2
2033	55662	2	dip,pid2
2033	7161	2	dip,pid2
2033	7528	2	dip,pid2
2099	2100	2	dip,pid2
2099	10401	2	dip,pid2
2099	7709	2	dip,pid2
7161	83737	2	dip,pid2
7161	5395	2	dip,pid2
7161	8626	2	dip,pid2
2056	2057	2	dip,pid2
2066	83737	2	dip,pid2
2066	3084	2	dip,pid2
83737	8626	2	dip,pid2
7709	2672	2	dip,pid2
2113	2114	2	dip,pid2
55763	55770	2	dip,pid2
55763	60412	2	dip,pid2
60412	23265	2	dip,pid2
2147	2149	2	dip,pid2
2149	2151	2	dip,pid2
57697	91442	2	dip,pid2
7132	10399	2	dip,pid2
7132	8717	2	dip,pid2
7132	7124	2	dip,pid2
8717	7124	2	dip,pid2
2175	2176	2	dip,pid2
2175	2178	2	dip,pid2
2176	2178	2	dip,pid2
29089	55120	2	dip,pid2
26271	51343	2	dip,pid2
2243	2244	2	dip,pid2
2243	2266	2	dip,pid2
2244	2266	2	dip,pid2
2260	9965	2	dip,pid2
2260	2246	2	dip,pid2
2260	8074	2	dip,pid2
2260	2247	2	dip,pid2
9965	2264	2	dip,pid2
2264	2246	2	dip,pid2
2246	2263	2	dip,pid2
2246	2261	2	dip,pid2
2263	2261	2	dip,pid2
2321	5228	2	dip,pid2
2321	7422	2	dip,pid2
5228	7422	2	dip,pid2
7422	3791	2	dip,pid2
7422	8829	2	dip,pid2
7422	8828	2	dip,pid2
7422	7057	2	dip,pid2
2324	7424	2	dip,pid2
2324	2277	2	dip,pid2
7424	3791	2	dip,pid2
2277	3791	2	dip,pid2
3685	3690	2	dip,pid2
3685	3694	2	dip,pid2
3690	3674	2	dip,pid2
2354	2353	2	dip,pid2
2353	2355	2	dip,pid2
2534	7525	2	dip,pid2
2623	161882	2	dip,pid2
2668	2674	2	dip,pid2
2674	5979	2	dip,pid2
2782	54331	2	dip,pid2
2782	2792	2	dip,pid2
2887	3643	2	dip,pid2
3643	2888	2	dip,pid2
3643	3630	2	dip,pid2
3643	3667	2	dip,pid2
3643	5781	2	dip,pid2
3643	5770	2	dip,pid2
3716	3560	2	dip,pid2
3716	3572	2	dip,pid2
5159	3791	2	dip,pid2
5159	5155	2	dip,pid2
5159	56034	2	dip,pid2
5159	5921	2	dip,pid2
5159	6776	2	dip,pid2
2886	5781	2	dip,pid2
5781	3480	2	dip,pid2
5781	3572	2	dip,pid2
156	5727	2	dip,pid2
3055	5329	2	dip,pid2
5329	5328	2	dip,pid2
5329	7448	2	dip,pid2
9611	9759	2	dip,pid2
6929	4654	2	dip,pid2
6885	28996	2	dip,pid2
6885	10454	2	dip,pid2
6885	23118	2	dip,pid2
6885	23043	2	dip,pid2
6885	7189	2	dip,pid2
3122	3123	2	dip,pid2
5599	57521	2	dip,pid2
3364	5810	2	dip,pid2
3364	5883	2	dip,pid2
5810	5883	2	dip,pid2
3383	3683	2	dip,pid2
3439	3455	2	dip,pid2
3455	3454	2	dip,pid2
3458	3459	2	dip,pid2
3459	6772	2	dip,pid2
3479	3480	2	dip,pid2
23118	3654	2	dip,pid2
23118	10454	2	dip,pid2
23118	7189	2	dip,pid2
7189	8878	2	dip,pid2
7189	7334	2	dip,pid2
3606	8809	2	dip,pid2
3606	8807	2	dip,pid2
3552	7850	2	dip,pid2
3554	3556	2	dip,pid2
3554	3654	2	dip,pid2
3654	4615	2	dip,pid2
3654	57162	2	dip,pid2
3558	3559	2	dip,pid2
3558	3560	2	dip,pid2
3558	3561	2	dip,pid2
3559	3560	2	dip,pid2
3559	3561	2	dip,pid2
3560	3561	2	dip,pid2
3561	3718	2	dip,pid2
3565	3566	2	dip,pid2
3569	3570	2	dip,pid2
3569	3572	2	dip,pid2
3572	7297	2	dip,pid2
3611	3987	2	dip,pid2
4615	3656	2	dip,pid2
4615	51135	2	dip,pid2
4615	114609	2	dip,pid2
57162	51135	2	dip,pid2
3656	51135	2	dip,pid2
3678	8829	2	dip,pid2
3687	3689	2	dip,pid2
5594	6615	2	dip,pid2
4149	8295	2	dip,pid2
6880	6881	2	dip,pid2
6880	6883	2	dip,pid2
6774	6850	2	dip,pid2
6774	7295	2	dip,pid2
3837	3838	2	dip,pid2
3852	3861	2	dip,pid2
3875	7431	2	dip,pid2
3856	3880	2	dip,pid2
3952	3953	2	dip,pid2
3981	79840	2	dip,pid2
3981	7518	2	dip,pid2
79840	7518	2	dip,pid2
7518	2547	2	dip,pid2
4000	4001	2	dip,pid2
4000	84823	2	dip,pid2
4001	84823	2	dip,pid2
4043	7804	2	dip,pid2
4043	7436	2	dip,pid2
7099	23643	2	dip,pid2
9794	3516	2	dip,pid2
4217	5606	2	dip,pid2
4217	7295	2	dip,pid2
1432	3164	2	dip,pid2
57521	64223	2	dip,pid2
57521	253260	2	dip,pid2
57521	10325	2	dip,pid2
57521	64121	2	dip,pid2
4171	4176	2	dip,pid2
4176	8914	2	dip,pid2
4176	54962	2	dip,pid2
8914	54962	2	dip,pid2
9656	10111	2	dip,pid2
5469	5914	2	dip,pid2
5469	6256	2	dip,pid2
5469	6720	2	dip,pid2
5469	7421	2	dip,pid2
5914	8648	2	dip,pid2
5914	6256	2	dip,pid2
6256	8648	2	dip,pid2
6256	7376	2	dip,pid2
6256	5465	2	dip,pid2
6256	5468	2	dip,pid2
6256	7421	2	dip,pid2
7421	8648	2	dip,pid2
4292	5395	2	dip,pid2
4312	7076	2	dip,pid2
4485	4486	2	dip,pid2
6009	5337	2	dip,pid2
6883	6881	2	dip,pid2
10592	10051	2	dip,pid2
4688	653361	2	dip,pid2
8648	9971	2	dip,pid2
10403	147841	2	dip,pid2
5818	25945	2	dip,pid2
5818	5817	2	dip,pid2
25945	5819	2	dip,pid2
25945	5817	2	dip,pid2
4088	23327	2	dip,pid2
23327	4092	2	dip,pid2
4092	57154	2	dip,pid2
4092	64750	2	dip,pid2
4092	10413	2	dip,pid2
4738	9040	2	dip,pid2
4772	5530	2	dip,pid2
4781	4782	2	dip,pid2
4803	4914	2	dip,pid2
4914	8878	2	dip,pid2
8767	64127	2	dip,pid2
6786	84876	2	dip,pid2
6622	11315	2	dip,pid2
6622	9627	2	dip,pid2
6778	54625	2	dip,pid2
2547	10038	2	dip,pid2
2547	5591	2	dip,pid2
5154	5156	2	dip,pid2
5156	5155	2	dip,pid2
5156	56034	2	dip,pid2
5294	5579	2	dip,pid2
5579	5580	2	dip,pid2
5328	7448	2	dip,pid2
5337	6197	2	dip,pid2
5499	10413	2	dip,pid2
5518	5520	2	dip,pid2
5566	5573	2	dip,pid2
5581	5587	2	dip,pid2
5617	5618	2	dip,pid2
10419	79084	2	dip,pid2
10399	7124	2	dip,pid2
7124	55512	2	dip,pid2
7124	7133	2	dip,pid2
5884	5982	2	dip,pid2
5884	5983	2	dip,pid2
5884	5984	2	dip,pid2
5884	5985	2	dip,pid2
5982	5983	2	dip,pid2
5982	5984	2	dip,pid2
5982	5985	2	dip,pid2
5983	5984	2	dip,pid2
5983	5985	2	dip,pid2
5984	5985	2	dip,pid2
7534	7532	2	dip,pid2
7534	7533	2	dip,pid2
7534	10971	2	dip,pid2
5903	5905	2	dip,pid2
10325	64121	2	dip,pid2
64121	10670	2	dip,pid2
6240	6241	2	dip,pid2
860	7088	2	dip,pid2
6279	6280	2	dip,pid2
6383	6385	2	dip,pid2
6403	6404	2	dip,pid2
6598	6605	2	dip,pid2
6599	6601	2	dip,pid2
6599	6602	2	dip,pid2
6599	6605	2	dip,pid2
6601	6602	2	dip,pid2
8243	9126	2	dip,pid2
6616	6844	2	dip,pid2
7018	7037	2	dip,pid2
7334	7335	2	dip,pid2
7398	57599	2	dip,pid2
7532	7533	2	dip,pid2
7532	10971	2	dip,pid2
7533	10971	2	dip,pid2
