EntrezA	EntrezB	num_dbs	dbs
8454.0	6502.0	2	dip,pid2
6500.0	55294.0	2	dip,pid2
6500.0	6502.0	2	dip,pid2
6500.0	7532.0	2	pid2,wan
701.0	991.0	2	dip,pid2
701.0	9587.0	2	dip,pid2
6794.0	51719.0	2	dip,pid2
6794.0	92335.0	2	dip,pid2
51719.0	51765.0	2	dip,pid2
51719.0	92335.0	2	dip,pid2
51765.0	11235.0	2	dip,wan
801.0	818.0	2	dip,pid2
801.0	814.0	2	dip,pid2
801.0	2596.0	2	dip,pid2
818.0	805.0	2	dip,pid2
818.0	808.0	2	dip,pid2
834.0	3553.0	2	dip,pid2
834.0	22861.0	2	dip,pid2
3553.0	3554.0	2	dip,pid2
3553.0	3556.0	2	dip,pid2
3553.0	7189.0	2	dip,pid2
839.0	840.0	2	dip,pid2
142.0	6929.0	2	dip,pid2
331.0	56616.0	2	dip,pid2
331.0	8767.0	2	dip,pid2
8837.0	1616.0	2	dip,pid2
8837.0	8772.0	2	dip,pid2
8772.0	356.0	2	dip,pid2
8772.0	355.0	2	dip,pid2
8772.0	8737.0	2	dip,pid2
8772.0	7128.0	2	dip,pid2
8772.0	7132.0	2	dip,pid2
8772.0	8743.0	2	dip,pid2
8772.0	8717.0	2	dip,pid2
356.0	355.0	2	dip,pid2
355.0	1616.0	2	dip,pid2
355.0	8737.0	2	dip,pid2
8737.0	7128.0	2	dip,pid2
8737.0	7132.0	2	dip,pid2
8737.0	7124.0	2	dip,pid2
8737.0	8717.0	2	dip,pid2
8737.0	7186.0	2	dip,pid2
8743.0	8795.0	2	dip,pid2
8743.0	8794.0	2	dip,pid2
8743.0	8793.0	2	dip,pid2
4846.0	1759.0	2	dip,pid2
4846.0	2099.0	2	dip,pid2
5335.0	2260.0	2	dip,pid2
5335.0	2263.0	2	dip,pid2
5335.0	2885.0	2	dip,pid2
5335.0	3932.0	2	dip,pid2
5335.0	5159.0	2	dip,pid2
5335.0	6850.0	2	dip,pid2
861.0	865.0	2	dip,pid2
861.0	3065.0	2	dip,pid2
861.0	3066.0	2	dip,pid2
861.0	6929.0	2	dip,pid2
868.0	30011.0	2	dip,pid2
868.0	867.0	2	dip,pid2
30011.0	7251.0	2	pid2,wan
867.0	23607.0	2	dip,pid2
867.0	2885.0	2	dip,pid2
867.0	3937.0	2	dip,pid2
867.0	4067.0	2	dip,pid2
867.0	5295.0	2	dip,pid2
867.0	7409.0	2	dip,pid2
867.0	7535.0	2	dip,pid2
2885.0	2263.0	2	dip,pid2
2885.0	9846.0	2	dip,pid2
2885.0	3667.0	2	dip,pid2
2885.0	3716.0	2	dip,pid2
2885.0	3815.0	2	dip,pid2
2885.0	27040.0	2	dip,pid2
2885.0	5159.0	2	dip,pid2
2885.0	6464.0	2	dip,pid2
2885.0	2261.0	2	pid2,wan
2885.0	83737.0	2	pid2,wan
3937.0	9402.0	2	dip,pid2
3937.0	3702.0	2	dip,pid2
4067.0	2534.0	2	dip,pid2
4067.0	6850.0	2	dip,pid2
5295.0	2065.0	2	dip,pid2
5295.0	2099.0	2	dip,pid2
5295.0	3480.0	2	dip,pid2
5295.0	3643.0	2	dip,pid2
5295.0	3667.0	2	dip,pid2
5295.0	5159.0	2	dip,pid2
5295.0	5290.0	2	dip,pid2
5295.0	5291.0	3	dip,pid2,wan
7535.0	919.0	2	dip,pid2
3065.0	23468.0	2	dip,pid2
3065.0	1107.0	2	dip,pid2
3065.0	1108.0	3	dip,pid2,wan
3065.0	1874.0	2	dip,pid2
3065.0	1876.0	2	dip,pid2
3065.0	10919.0	2	dip,pid2
3065.0	2624.0	2	dip,pid2
3065.0	54815.0	2	dip,pid2
3065.0	57459.0	2	dip,pid2
3065.0	3066.0	3	dip,pid2,wan
3065.0	8841.0	2	dip,pid2
3065.0	53615.0	3	dip,pid2,wan
3065.0	9112.0	3	dip,pid2,wan
3065.0	9219.0	3	dip,pid2,wan
3065.0	57504.0	2	dip,wan
3065.0	9611.0	2	dip,pid2
3065.0	8431.0	2	dip,pid2
3065.0	5925.0	2	dip,pid2
3065.0	5928.0	3	dip,pid2,wan
3065.0	5931.0	3	dip,pid2,wan
3065.0	5933.0	2	dip,pid2
3065.0	5934.0	2	dip,pid2
3065.0	25942.0	3	dip,pid2,wan
3065.0	6667.0	2	dip,pid2
3065.0	7027.0	2	dip,pid2
3065.0	8805.0	2	dip,pid2
3065.0	10155.0	2	dip,pid2
3065.0	23309.0	2	pid2,wan
3065.0	5600.0	2	pid2,wan
3065.0	1432.0	2	pid2,wan
23468.0	4998.0	2	dip,pid2
23468.0	10155.0	2	dip,pid2
10155.0	23411.0	2	dip,pid2
2833.0	6356.0	2	dip,pid2
2833.0	3627.0	2	dip,pid2
2833.0	6373.0	2	dip,pid2
2833.0	4283.0	2	dip,pid2
1234.0	6348.0	2	dip,pid2
1234.0	6351.0	2	dip,pid2
4215.0	83605.0	2	dip,pid2
1017.0	9133.0	2	dip,pid2
1017.0	898.0	2	dip,pid2
1017.0	9134.0	2	dip,pid2
1017.0	1026.0	2	dip,pid2
1017.0	1027.0	2	dip,pid2
1017.0	1163.0	3	dip,pid2,wan
1017.0	5111.0	2	dip,pid2
1026.0	896.0	2	dip,pid2
1026.0	898.0	2	dip,pid2
1026.0	9134.0	2	dip,pid2
1026.0	1019.0	2	dip,pid2
1026.0	1027.0	2	dip,pid2
1026.0	1643.0	2	dip,pid2
1026.0	5111.0	2	dip,pid2
1027.0	898.0	2	dip,pid2
1027.0	9134.0	2	dip,pid2
1027.0	1019.0	2	dip,pid2
891.0	993.0	2	dip,pid2
891.0	9133.0	2	pid2,wan
993.0	7529.0	2	dip,pid2
896.0	1019.0	2	dip,pid2
896.0	1021.0	2	dip,pid2
999.0	1495.0	2	dip,pid2
999.0	51474.0	2	dip,pid2
999.0	5797.0	2	dip,pid2
999.0	29127.0	2	dip,pid2
1019.0	894.0	2	dip,pid2
1019.0	1029.0	2	dip,pid2
1019.0	2648.0	2	dip,pid2
1021.0	1029.0	2	dip,pid2
1021.0	5925.0	2	dip,pid2
8841.0	9759.0	2	dip,pid2
8841.0	9611.0	2	dip,pid2
8812.0	51755.0	2	dip,wan
904.0	1025.0	2	dip,wan
10576.0	10575.0	2	dip,wan
10576.0	22948.0	2	dip,wan
10576.0	10693.0	2	dip,wan
10576.0	10574.0	2	dip,wan
10576.0	10694.0	2	dip,wan
10576.0	6950.0	2	dip,wan
10575.0	22948.0	2	dip,wan
10575.0	10694.0	2	dip,wan
10575.0	6950.0	2	dip,wan
22948.0	10694.0	2	dip,wan
22948.0	6950.0	2	dip,wan
10693.0	10574.0	2	dip,wan
10694.0	6950.0	2	dip,wan
929.0	7097.0	2	dip,pid2
919.0	3932.0	2	dip,pid2
3932.0	5788.0	2	dip,pid2
958.0	959.0	2	dip,pid2
958.0	7186.0	2	dip,pid2
958.0	7187.0	2	dip,pid2
7186.0	9020.0	2	dip,pid2
7186.0	4217.0	2	dip,pid2
7186.0	7132.0	2	dip,pid2
7186.0	7133.0	2	dip,pid2
7186.0	7124.0	2	dip,pid2
7186.0	23043.0	2	dip,pid2
7186.0	8717.0	2	dip,pid2
7186.0	7185.0	2	dip,pid2
7187.0	7189.0	2	dip,pid2
7529.0	994.0	2	dip,pid2
7529.0	995.0	2	dip,pid2
7529.0	7531.0	3	dip,pid2,wan
7529.0	7532.0	3	dip,pid2,wan
7529.0	7533.0	3	dip,pid2,wan
7529.0	10971.0	2	dip,pid2
7529.0	7534.0	3	dip,pid2,wan
994.0	7531.0	2	dip,pid2
7531.0	9610.0	2	dip,pid2
7531.0	10413.0	2	dip,pid2
7531.0	7532.0	3	dip,pid2,wan
7531.0	7533.0	3	dip,pid2,wan
7531.0	10971.0	2	dip,pid2
7531.0	7534.0	2	pid2,wan
7531.0	1432.0	2	pid2,wan
5829.0	3676.0	2	dip,pid2
5829.0	55742.0	2	dip,pid2
5829.0	7414.0	3	dip,pid2,wan
7454.0	4690.0	2	dip,pid2
5111.0	8318.0	2	dip,wan
5111.0	1647.0	2	dip,pid2
990.0	5422.0	2	pid2,wan
9646.0	79577.0	2	dip,wan
9646.0	123169.0	2	dip,wan
9646.0	54623.0	2	dip,wan
79577.0	123169.0	2	dip,wan
79577.0	54623.0	2	dip,wan
79577.0	80349.0	2	dip,wan
123169.0	54623.0	2	dip,wan
1495.0	51474.0	2	dip,pid2
1495.0	7414.0	2	dip,pid2
1495.0	3728.0	2	pid2,wan
29127.0	9493.0	3	dip,pid2,wan
1000.0	3728.0	2	dip,pid2
1022.0	902.0	2	pid2,wan
1022.0	4331.0	2	pid2,wan
1029.0	6667.0	2	dip,pid2
2648.0	4149.0	2	dip,pid2
2648.0	8464.0	2	dip,pid2
2648.0	6880.0	2	dip,pid2
1020.0	8851.0	2	dip,pid2
5925.0	1870.0	2	dip,pid2
5925.0	1871.0	2	dip,pid2
5925.0	1874.0	2	dip,pid2
5925.0	1997.0	2	dip,pid2
5925.0	2623.0	2	dip,pid2
5925.0	3066.0	2	dip,pid2
5925.0	6688.0	2	dip,pid2
5925.0	6872.0	2	dip,pid2
5925.0	6929.0	2	dip,pid2
5925.0	7027.0	2	dip,pid2
5925.0	7029.0	2	dip,pid2
1024.0	9862.0	2	dip,wan
1024.0	10001.0	2	dip,wan
9862.0	9969.0	2	dip,wan
9862.0	9282.0	2	dip,wan
9862.0	51586.0	2	dip,wan
9862.0	10025.0	2	dip,wan
9862.0	9440.0	2	dip,wan
9862.0	5469.0	2	dip,wan
9862.0	9477.0	2	dip,wan
9862.0	9439.0	2	dip,wan
9862.0	81857.0	2	dip,wan
10001.0	51586.0	2	dip,wan
10001.0	5469.0	2	dip,wan
6667.0	2033.0	2	dip,pid2
6667.0	2625.0	2	dip,pid2
6667.0	7528.0	2	dip,pid2
1052.0	6688.0	2	dip,pid2
6688.0	6908.0	2	dip,pid2
1058.0	4869.0	2	dip,pid2
4869.0	1973.0	2	dip,pid2
1072.0	3984.0	2	dip,pid2
1616.0	11186.0	2	dip,pid2
8208.0	10036.0	2	dip,wan
1107.0	1108.0	2	dip,pid2
1107.0	54815.0	3	dip,pid2,wan
1107.0	57459.0	3	dip,pid2,wan
1107.0	3066.0	2	dip,pid2
1107.0	9112.0	2	dip,wan
1107.0	9219.0	3	dip,pid2,wan
1107.0	57504.0	2	dip,wan
1107.0	5928.0	2	dip,pid2
1107.0	5931.0	2	dip,pid2
1107.0	7341.0	2	dip,pid2
1108.0	54815.0	2	dip,pid2
1108.0	57459.0	2	dip,pid2
1108.0	3066.0	3	dip,pid2,wan
1108.0	9112.0	2	dip,wan
1108.0	9219.0	3	dip,pid2,wan
1108.0	57504.0	2	dip,wan
1108.0	5928.0	3	dip,pid2,wan
1108.0	5931.0	2	dip,pid2
54815.0	57459.0	3	dip,pid2,wan
54815.0	3066.0	2	dip,pid2
54815.0	9112.0	2	dip,wan
54815.0	9219.0	3	dip,pid2,wan
54815.0	57504.0	2	dip,wan
54815.0	5928.0	2	dip,pid2
54815.0	5931.0	2	dip,pid2
54815.0	8932.0	2	pid2,wan
54815.0	53615.0	2	pid2,wan
57459.0	3066.0	2	dip,pid2
57459.0	9112.0	2	dip,wan
57459.0	9219.0	3	dip,pid2,wan
57459.0	57504.0	2	dip,wan
57459.0	5928.0	2	dip,pid2
57459.0	5931.0	2	dip,pid2
57459.0	53615.0	2	pid2,wan
57459.0	8932.0	2	pid2,wan
3066.0	2146.0	2	dip,wan
3066.0	9112.0	2	dip,wan
3066.0	9219.0	3	dip,pid2,wan
3066.0	57504.0	2	dip,wan
3066.0	9611.0	2	dip,pid2
3066.0	5928.0	3	dip,pid2,wan
3066.0	5931.0	3	dip,pid2,wan
3066.0	23512.0	2	dip,wan
3066.0	6929.0	2	dip,pid2
3066.0	25942.0	2	pid2,wan
3066.0	8932.0	2	pid2,wan
3066.0	53615.0	2	pid2,wan
9112.0	9219.0	2	dip,wan
9112.0	57504.0	2	dip,wan
9112.0	5928.0	2	dip,wan
9219.0	57504.0	2	dip,wan
9219.0	5928.0	3	dip,pid2,wan
9219.0	5931.0	2	dip,pid2
9219.0	53615.0	2	pid2,wan
9219.0	8932.0	2	pid2,wan
57504.0	5928.0	2	dip,wan
5928.0	8520.0	2	dip,wan
5928.0	5931.0	3	dip,pid2,wan
5928.0	8467.0	2	dip,wan
5928.0	2547.0	2	dip,pid2
5931.0	8520.0	2	dip,wan
7341.0	5905.0	2	dip,pid2
11200.0	9025.0	2	dip,pid2
9025.0	9656.0	2	dip,pid2
9798.0	57132.0	2	dip,wan
10617.0	51652.0	2	dip,pid2
1147.0	9020.0	2	dip,pid2
1147.0	4790.0	2	dip,pid2
1147.0	4791.0	2	dip,pid2
1147.0	4792.0	2	dip,pid2
1147.0	4793.0	2	dip,pid2
1147.0	5970.0	2	dip,pid2
9020.0	4791.0	2	dip,pid2
4790.0	4791.0	2	dip,pid2
4790.0	4792.0	2	dip,pid2
4790.0	4793.0	2	dip,pid2
4790.0	5970.0	2	dip,pid2
4790.0	5971.0	2	dip,pid2
4790.0	5966.0	2	dip,pid2
4790.0	79155.0	2	dip,pid2
4791.0	5970.0	2	dip,pid2
4791.0	5971.0	2	dip,pid2
4792.0	4793.0	2	dip,pid2
4792.0	5970.0	2	dip,pid2
4792.0	5966.0	2	dip,pid2
4793.0	5970.0	2	dip,pid2
5970.0	2353.0	2	dip,pid2
5970.0	3164.0	2	dip,pid2
5970.0	5321.0	2	dip,pid2
5970.0	5971.0	2	dip,pid2
5970.0	79155.0	2	dip,pid2
5970.0	5966.0	2	dip,pid2
4849.0	23019.0	2	dip,wan
4849.0	4848.0	2	dip,wan
4849.0	29883.0	2	dip,wan
4849.0	9125.0	2	dip,wan
23019.0	29883.0	2	dip,wan
23019.0	9125.0	2	dip,wan
29883.0	9125.0	2	dip,wan
25839.0	57511.0	2	dip,wan
1277.0	2335.0	2	dip,pid2
2335.0	3685.0	2	dip,pid2
2335.0	3690.0	2	dip,pid2
2335.0	7052.0	2	dip,pid2
8533.0	9318.0	2	dip,wan
8533.0	51138.0	2	dip,wan
8533.0	10987.0	2	dip,wan
8533.0	10980.0	2	dip,wan
8533.0	50813.0	2	dip,wan
8533.0	10920.0	2	dip,wan
8533.0	2873.0	2	dip,wan
9318.0	51138.0	2	dip,wan
9318.0	10987.0	2	dip,wan
9318.0	10980.0	2	dip,wan
9318.0	50813.0	2	dip,wan
9318.0	64708.0	2	dip,wan
9318.0	10920.0	2	dip,wan
9318.0	2873.0	2	dip,wan
51138.0	10987.0	2	dip,wan
51138.0	10980.0	2	dip,wan
51138.0	50813.0	2	dip,wan
51138.0	64708.0	2	dip,wan
51138.0	10920.0	2	dip,wan
51138.0	2873.0	2	dip,wan
10987.0	10980.0	2	dip,wan
10987.0	50813.0	2	dip,wan
10987.0	2873.0	2	dip,wan
10987.0	9978.0	2	dip,pid2
10987.0	7205.0	2	pid2,wan
10980.0	50813.0	2	dip,wan
10980.0	64708.0	2	dip,wan
10980.0	10920.0	2	dip,wan
50813.0	10920.0	2	dip,wan
50813.0	2873.0	2	dip,wan
64708.0	10920.0	2	dip,wan
10920.0	2873.0	2	dip,wan
29894.0	53981.0	2	dip,wan
29894.0	51692.0	2	dip,wan
29894.0	10898.0	2	dip,wan
29894.0	1478.0	2	dip,wan
29894.0	81608.0	2	dip,wan
29894.0	8189.0	2	dip,wan
53981.0	51692.0	2	dip,wan
53981.0	10898.0	2	dip,wan
53981.0	1478.0	2	dip,wan
53981.0	81608.0	2	dip,wan
53981.0	10914.0	2	dip,wan
53981.0	8189.0	2	dip,wan
51692.0	8189.0	2	dip,wan
10898.0	8189.0	2	dip,wan
1478.0	1479.0	2	dip,wan
11051.0	11052.0	2	dip,wan
1385.0	1387.0	2	dip,pid2
1385.0	1386.0	2	pid2,wan
1387.0	2624.0	2	dip,pid2
1387.0	3663.0	2	dip,pid2
1387.0	4602.0	2	dip,pid2
1387.0	4773.0	2	dip,pid2
1387.0	8607.0	2	dip,pid2
1387.0	30009.0	2	dip,pid2
4773.0	2353.0	2	dip,pid2
8607.0	10856.0	3	dip,pid2,wan
8607.0	8295.0	2	pid2,wan
8607.0	790.0	2	pid2,wan
30009.0	2033.0	2	dip,pid2
30009.0	2625.0	2	dip,pid2
1793.0	9844.0	2	dip,pid2
1399.0	3688.0	2	dip,pid2
3688.0	3672.0	2	dip,pid2
3688.0	3673.0	2	dip,pid2
3688.0	3678.0	3	dip,pid2,wan
3688.0	3685.0	3	dip,pid2,wan
1407.0	1408.0	2	dip,pid2
1407.0	1454.0	2	dip,pid2
1408.0	1454.0	2	dip,pid2
1454.0	8864.0	2	dip,pid2
1435.0	1436.0	2	dip,pid2
1437.0	1438.0	2	dip,pid2
1437.0	1439.0	2	dip,pid2
1438.0	1439.0	2	dip,pid2
1439.0	3562.0	2	dip,pid2
1439.0	3567.0	2	dip,pid2
3562.0	3563.0	2	dip,pid2
3567.0	3568.0	2	dip,pid2
1457.0	1459.0	2	dip,wan
1457.0	1460.0	2	dip,wan
4086.0	58190.0	2	dip,pid2
4086.0	10106.0	2	dip,pid2
4086.0	10217.0	2	dip,pid2
4086.0	4090.0	2	dip,pid2
4086.0	64750.0	2	dip,pid2
58190.0	4087.0	2	dip,pid2
4087.0	10217.0	2	dip,pid2
4087.0	64750.0	2	dip,pid2
1969.0	1942.0	2	dip,pid2
1969.0	1946.0	2	dip,pid2
1969.0	3636.0	2	dip,pid2
10856.0	790.0	2	pid2,wan
23411.0	6839.0	2	dip,pid2
6925.0	3398.0	2	dip,pid2
1500.0	2017.0	2	dip,pid2
8452.0	8453.0	2	dip,wan
8452.0	54165.0	2	dip,wan
8453.0	6923.0	2	dip,pid2
8453.0	6921.0	2	dip,pid2
8453.0	7428.0	2	dip,pid2
6923.0	6921.0	3	dip,pid2,wan
6923.0	7428.0	2	dip,pid2
6921.0	7428.0	2	dip,pid2
1642.0	8451.0	2	dip,wan
1642.0	8450.0	2	dip,wan
1642.0	9730.0	2	dip,wan
1642.0	79016.0	2	dip,wan
3576.0	3577.0	2	dip,pid2
3576.0	3579.0	2	dip,pid2
1535.0	1536.0	2	dip,pid2
1535.0	27035.0	2	dip,pid2
1536.0	27035.0	2	dip,pid2
9730.0	79016.0	2	dip,wan
1630.0	9423.0	2	dip,pid2
9423.0	219699.0	2	dip,pid2
9423.0	8633.0	2	dip,pid2
1639.0	22919.0	2	dip,pid2
1655.0	54487.0	2	dip,pid2
1655.0	29102.0	2	dip,pid2
54487.0	29102.0	2	dip,pid2
50846.0	64399.0	2	dip,pid2
1736.0	2091.0	2	dip,wan
1736.0	51602.0	2	dip,wan
1736.0	8886.0	2	pid2,wan
2091.0	51602.0	2	dip,wan
22943.0	83999.0	2	dip,pid2
1742.0	2904.0	2	dip,pid2
1785.0	4830.0	2	dip,pid2
4830.0	4831.0	2	dip,pid2
9844.0	1794.0	2	dip,pid2
9844.0	5880.0	2	dip,pid2
1794.0	5880.0	2	dip,pid2
5880.0	5338.0	2	dip,pid2
6908.0	2353.0	2	dip,pid2
6908.0	2966.0	2	dip,pid2
6908.0	5451.0	2	dip,pid2
6908.0	6872.0	2	dip,pid2
6908.0	6877.0	2	dip,wan
7027.0	1870.0	2	dip,pid2
7027.0	1871.0	2	dip,pid2
7027.0	1874.0	2	dip,pid2
7027.0	1875.0	2	dip,pid2
7027.0	1876.0	2	dip,pid2
7027.0	4149.0	2	dip,pid2
7027.0	5933.0	2	dip,pid2
7029.0	1870.0	2	dip,pid2
7029.0	1874.0	2	dip,pid2
7029.0	5933.0	2	dip,pid2
1874.0	5933.0	2	dip,pid2
1874.0	5934.0	2	dip,pid2
5933.0	5934.0	2	dip,pid2
3592.0	10148.0	2	dip,pid2
3592.0	3593.0	2	dip,pid2
3592.0	3594.0	2	dip,pid2
3592.0	3595.0	2	dip,pid2
10148.0	246778.0	2	dip,pid2
2146.0	8726.0	2	dip,wan
2146.0	23512.0	2	dip,wan
4141.0	9521.0	2	dip,wan
1942.0	2043.0	2	dip,pid2
2043.0	1943.0	2	dip,pid2
2043.0	1946.0	2	dip,pid2
1946.0	2042.0	2	dip,pid2
2064.0	2065.0	2	dip,pid2
2064.0	2066.0	2	dip,pid2
2065.0	3084.0	2	dip,pid2
9146.0	8027.0	2	dip,wan
9146.0	7251.0	2	dip,pid2
4233.0	3082.0	2	dip,pid2
7879.0	5868.0	2	pid2,wan
7879.0	8766.0	2	pid2,wan
6464.0	3480.0	2	dip,pid2
6464.0	3643.0	2	dip,pid2
6464.0	5594.0	2	dip,pid2
6642.0	58533.0	2	dip,wan
10919.0	2908.0	2	dip,pid2
5610.0	8575.0	2	dip,pid2
8661.0	8662.0	2	dip,wan
8661.0	8663.0	2	dip,wan
8661.0	8664.0	2	dip,wan
8661.0	3646.0	2	dip,wan
8661.0	8665.0	2	dip,wan
8661.0	8666.0	2	dip,wan
8661.0	8667.0	2	dip,wan
8661.0	8668.0	2	dip,wan
8661.0	27335.0	2	dip,wan
8661.0	51386.0	2	dip,wan
8662.0	8663.0	2	dip,wan
8662.0	8664.0	2	dip,wan
8662.0	3646.0	2	dip,wan
8662.0	8665.0	2	dip,wan
8662.0	8666.0	2	dip,wan
8662.0	8667.0	2	dip,wan
8662.0	8668.0	2	dip,wan
8662.0	27335.0	2	dip,wan
8662.0	51386.0	2	dip,wan
8662.0	10480.0	2	dip,wan
8663.0	8664.0	2	dip,wan
8663.0	3646.0	2	dip,wan
8663.0	8665.0	2	dip,wan
8663.0	8666.0	2	dip,wan
8663.0	8667.0	2	dip,wan
8663.0	8668.0	2	dip,wan
8663.0	27335.0	2	dip,wan
8663.0	51386.0	2	dip,wan
8663.0	10480.0	2	dip,wan
8664.0	3646.0	2	dip,wan
8664.0	8665.0	2	dip,wan
8664.0	8667.0	2	dip,wan
8664.0	27335.0	2	dip,wan
8664.0	51386.0	2	dip,wan
8664.0	10480.0	2	dip,wan
3646.0	8665.0	2	dip,wan
3646.0	8666.0	2	dip,wan
3646.0	8667.0	2	dip,wan
3646.0	27335.0	2	dip,wan
3646.0	51386.0	2	dip,wan
3646.0	10480.0	2	dip,wan
8665.0	8666.0	2	dip,wan
8665.0	8667.0	2	dip,wan
8665.0	27335.0	2	dip,wan
8665.0	51386.0	2	dip,wan
8665.0	10480.0	2	dip,wan
8666.0	8667.0	2	dip,wan
8666.0	8668.0	2	dip,wan
8666.0	27335.0	2	dip,wan
8666.0	51386.0	2	dip,wan
8667.0	27335.0	2	dip,wan
8667.0	51386.0	2	dip,wan
8667.0	10480.0	2	dip,wan
27335.0	51386.0	2	dip,wan
27335.0	10480.0	2	dip,wan
51386.0	10480.0	2	dip,wan
1973.0	1981.0	3	dip,pid2,wan
1973.0	27250.0	2	dip,pid2
1981.0	1977.0	3	dip,pid2,wan
1981.0	26986.0	2	dip,wan
1977.0	1978.0	3	dip,pid2,wan
1977.0	1979.0	2	dip,wan
1977.0	8672.0	2	dip,wan
1977.0	26986.0	2	dip,wan
1978.0	208.0	2	pid2,wan
8518.0	55250.0	2	dip,wan
8518.0	55140.0	2	dip,wan
55250.0	55140.0	2	dip,wan
7046.0	2280.0	2	dip,pid2
2033.0	2099.0	2	dip,pid2
2033.0	2625.0	2	dip,pid2
2033.0	55662.0	2	dip,pid2
2033.0	7161.0	2	dip,pid2
2033.0	7528.0	2	dip,pid2
2099.0	2100.0	2	dip,pid2
2099.0	10401.0	2	dip,pid2
2099.0	7709.0	2	dip,pid2
7161.0	83737.0	2	dip,pid2
7161.0	5395.0	2	dip,pid2
7161.0	8626.0	2	dip,pid2
2056.0	2057.0	2	dip,pid2
2066.0	83737.0	2	dip,pid2
2066.0	3084.0	2	dip,pid2
83737.0	8626.0	2	dip,pid2
2067.0	2072.0	2	dip,wan
2071.0	2965.0	2	dip,wan
2071.0	2966.0	2	dip,wan
2071.0	2967.0	2	dip,wan
2071.0	2968.0	2	dip,wan
2965.0	2966.0	2	dip,wan
2965.0	2967.0	2	dip,wan
2965.0	2968.0	2	dip,wan
2966.0	2967.0	2	dip,wan
2966.0	2968.0	2	dip,wan
2967.0	2968.0	2	dip,wan
7709.0	2672.0	2	dip,pid2
2108.0	2109.0	2	dip,wan
2113.0	2114.0	2	dip,pid2
55763.0	55770.0	3	dip,pid2,wan
55763.0	60412.0	3	dip,pid2,wan
55763.0	11336.0	2	pid2,wan
55770.0	149371.0	2	pid2,wan
55770.0	11336.0	2	pid2,wan
55770.0	60412.0	2	pid2,wan
55770.0	23265.0	2	pid2,wan
55770.0	54536.0	2	pid2,wan
55770.0	10640.0	2	pid2,wan
60412.0	23265.0	3	dip,pid2,wan
60412.0	11336.0	2	pid2,wan
60412.0	10640.0	2	pid2,wan
60412.0	149371.0	2	pid2,wan
60412.0	54536.0	2	pid2,wan
23265.0	11336.0	2	pid2,wan
23265.0	10640.0	2	pid2,wan
23265.0	149371.0	2	pid2,wan
23265.0	54536.0	2	pid2,wan
5394.0	23404.0	2	dip,wan
5394.0	51010.0	2	dip,wan
5394.0	54512.0	2	dip,wan
5394.0	56915.0	2	dip,wan
5394.0	23016.0	2	dip,wan
5394.0	11340.0	2	dip,wan
5394.0	5393.0	2	dip,wan
5394.0	51013.0	2	dip,wan
23404.0	51013.0	2	dip,wan
23404.0	51010.0	2	dip,wan
23404.0	54512.0	2	dip,wan
23404.0	56915.0	2	dip,wan
23404.0	118460.0	2	dip,wan
23404.0	23016.0	2	dip,wan
23404.0	11340.0	2	dip,wan
23404.0	5393.0	2	dip,wan
51010.0	51013.0	2	dip,wan
51010.0	54512.0	2	dip,wan
51010.0	56915.0	2	dip,wan
51010.0	118460.0	2	dip,wan
51010.0	23016.0	2	dip,wan
51010.0	5393.0	2	dip,wan
54512.0	51013.0	2	dip,wan
54512.0	56915.0	2	dip,wan
54512.0	118460.0	2	dip,wan
54512.0	23016.0	2	dip,wan
54512.0	5393.0	2	dip,wan
56915.0	51013.0	2	dip,wan
56915.0	118460.0	2	dip,wan
56915.0	23016.0	2	dip,wan
56915.0	11340.0	2	dip,wan
56915.0	5393.0	2	dip,wan
23016.0	51013.0	2	dip,wan
23016.0	5393.0	2	dip,wan
11340.0	51013.0	2	dip,wan
5393.0	51013.0	2	dip,wan
5393.0	118460.0	2	dip,wan
2147.0	2149.0	2	dip,pid2
2149.0	2151.0	2	dip,pid2
57697.0	91442.0	2	dip,pid2
7132.0	10399.0	2	dip,pid2
7132.0	8717.0	2	dip,pid2
7132.0	7124.0	2	dip,pid2
8717.0	7124.0	2	dip,pid2
51493.0	283742.0	2	dip,wan
2175.0	2176.0	2	dip,pid2
2175.0	2178.0	2	dip,pid2
2176.0	2178.0	2	dip,pid2
29089.0	55120.0	2	dip,pid2
2193.0	10056.0	2	dip,wan
26271.0	51343.0	2	dip,pid2
2243.0	2244.0	2	dip,pid2
2243.0	2266.0	2	dip,pid2
2244.0	2266.0	2	dip,pid2
2260.0	9965.0	2	dip,pid2
2260.0	2246.0	2	dip,pid2
2260.0	8074.0	2	dip,pid2
2260.0	2247.0	2	dip,pid2
9965.0	2264.0	2	dip,pid2
2264.0	2246.0	2	dip,pid2
2246.0	2263.0	2	dip,pid2
2246.0	2261.0	2	dip,pid2
2263.0	2261.0	2	dip,pid2
2321.0	5228.0	2	dip,pid2
2321.0	7422.0	2	dip,pid2
5228.0	7422.0	2	dip,pid2
7422.0	3791.0	2	dip,pid2
7422.0	8829.0	2	dip,pid2
7422.0	8828.0	2	dip,pid2
7422.0	7057.0	2	dip,pid2
2324.0	7424.0	2	dip,pid2
2324.0	2277.0	2	dip,pid2
7424.0	3791.0	2	dip,pid2
2277.0	3791.0	2	dip,pid2
3685.0	3690.0	2	dip,pid2
3685.0	3694.0	2	dip,pid2
3690.0	3674.0	2	dip,pid2
3690.0	3678.0	2	pid2,wan
